	Year	Artist	Track	Danceability	Energy	Key	Loudness	Mode	Speechiness	Acousticness	Instrumentalness	Liveness	Valence	Tempo	Duration_ms	Time_Signature
3998	2002	Justin Timberlake	Like I Love You	0.853	0.811	6	-4.926	0	0.0646	0.0439	0.000304	0.0703	0.901	114.961	283627	4
3999	2002	Toya	I Do!!	0.781	0.583	6	-7.83	0	0.0628	0.0859	0.00216	0.058	0.91	156.264	213493	4
4000	2003	50 Cent	In da Club	0.865	0.73	6	-2.813	0	0.373	0.283	0.0	0.0753	0.808	90.096	193467	4
4001	2003	R. Kelly	Ignition (Remix)	0.795	0.523	1	-7.165	1	0.0423	0.061	0.0	0.0914	0.855	133.024	186067	4
4002	2003	Sean Paul	Get Busy	0.735	0.824	10	-4.143	0	0.036	0.615	0.0	0.158	0.726	100.202	211666	4
4003	2003	Beyoncé featuring Jay-Z	Crazy in Love	0.656	0.767	2	-6.607	0	0.21	0.00248	0.0	0.0688	0.7	99.201	236120	4
4004	2003	3 Doors Down	When I'm Gone	0.496	0.765	7	-5.66	1	0.033	0.00457	0.0	0.104	0.337	74.072	260507	4
4005	2003	Matchbox Twenty	Unwell	0.442	0.793	9	-5.152	1	0.0347	0.0456	0.0	0.328	0.437	80.985	237267	4
4006	2003	Chingy	Right Thurr	0.866	0.749	2	-3.977	1	0.253	0.15	0.0	0.0591	0.891	92.077	249800	4
4007	2003	Aaliyah	Miss You	0.685	0.351	10	-8.999	1	0.0303	0.709	0.0	0.111	0.511	109.771	240800	4
4008	2003	Kid Rock featuring Sheryl Crow	Picture	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4009	2003	Evanescence featuring Paul McCoy	Bring Me to Life	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4010	2003	Lil Jon & The East Side Boyz featuring Ying Yang Twins	Get Low	0.771	0.621	1	-7.453	1	0.0376	0.0295	0.0	0.124	0.154	101.013	334067	4
4011	2003	Beyoncé featuring Sean Paul	Baby Boy	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4012	2003	Nelly, P. Diddy and Murphy Lee	Shake Ya Tailfeather	0.662	0.808	1	-4.749	1	0.271	0.176	0.0	0.169	0.909	87.644	293667	4
4013	2003	50 Cent featuring Nate Dogg	21 Questions	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4014	2003	Jennifer Lopez featuring LL Cool J	All I Have	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4015	2003	Christina Aguilera	Beautiful	0.457	0.573	5	-3.866	0	0.0275	0.578	3.05e-06	0.114	0.0992	76.193	238560	4
4016	2003	Busta Rhymes and Mariah Carey featuring Flipmode Squad	I Know What You Want	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4017	2003	Avril Lavigne	I'm with You	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4018	2003	Uncle Kracker featuring Dobie Gray	Drift Away	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4019	2003	Lil' Kim featuring 50 Cent	Magic Stick	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4020	2003	50 Cent	P.I.M.P.	0.673	0.785	10	-2.894	0	0.351	0.0485	3.65e-06	0.0397	0.85	84.607	249467	4
4021	2003	B2K and P. Diddy	Bump, Bump, Bump	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4022	2003	Fabolous featuring Tamia	Into You	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4023	2003	Fabolous featuring Lil' Mo and Mike Shorey	Can't Let You Go	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4024	2003	Ja Rule featuring Ashanti	Mesmerize	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4025	2003	The Black Eyed Peas	Where Is the Love?	0.835	0.706	5	-3.219	1	0.193	0.104	0.0	0.137	0.843	94.086	272533	4
4026	2003	Santana featuring Michelle Branch	The Game of Love	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4027	2003	Eminem	Lose Yourself	0.698	0.732	2	-4.522	1	0.266	0.00704	0.000647	0.359	0.0689	171.431	326467	4
4028	2003	Ashanti	Rock wit U (Awww Baby)	0.712	0.805	4	-3.142	0	0.0739	0.433	0.0	0.179	0.851	94.973	209120	4
4029	2003	Justin Timberlake	Cry Me a River	0.624	0.653	8	-6.582	0	0.176	0.575	0.0	0.104	0.565	73.884	288333	4
4030	2003	Tyrese	How You Gonna Act Like That	0.733	0.521	3	-3.657	0	0.0457	0.107	0.0	0.0692	0.525	112.913	294693	4
4031	2003	Justin Timberlake	Rock Your Body	0.891	0.714	4	-6.055	0	0.14	0.202	0.000234	0.0521	0.818	100.972	267267	4
4032	2003	Wayne Wonder	No Letting Go	0.495	0.819	5	-5.656	0	0.0444	0.0479	0.000215	0.177	0.318	100.213	202013	4
4033	2003	Pharrell featuring Jay-Z	Frontin'	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4034	2003	Dixie Chicks	Landslide	0.571	0.438	2	-7.007	1	0.0279	0.534	1.56e-05	0.187	0.444	145.948	230549	4
4035	2003	Missy Elliott	Work It	0.884	0.677	1	-5.603	1	0.283	0.0778	0.0	0.0732	0.584	101.868	263227	4
4036	2003	Jay-Z featuring Beyoncé	'03 Bonnie & Clyde	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4037	2003	Nivea featuring Jagged Edge	Don't Mess with My Man	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4038	2003	Monica	So Gone	0.618	0.552	8	-6.863	1	0.0981	0.176	0.0	0.252	0.586	81.975	242773	4
4039	2003	Nelly featuring St. Lunatics	Air Force Ones	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4040	2003	Lumidee	Never Leave You (Uh Oooh, Uh Oooh)	0.811	0.657	6	-6.197	1	0.362	0.0391	0.712	0.0798	0.777	199.958	184907	4
4041	2003	Snoop Dogg featuring Pharrell and Charlie Wilson	Beautiful	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4042	2003	Missy Elliott featuring Ludacris	Gossip Folks	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4043	2003	Kelly Clarkson	Miss Independent	0.655	0.623	11	-6.302	0	0.116	0.0861	0.000346	0.0652	0.615	175.973	214787	4
4044	2003	Train	Calling All Angels	0.512	0.857	3	-4.697	1	0.0365	0.0628	0.0	0.259	0.501	83.068	242333	4
4045	2003	YoungBloodZ featuring Lil Jon	Damn!	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4046	2003	Clay Aiken	This Is the Night	0.53	0.562	11	-8.314	1	0.0275	0.137	1.22e-06	0.225	0.332	98.994	211960	4
4047	2003	John Mayer	Your Body Is a Wonderland	0.647	0.729	5	-6.251	1	0.0236	0.0206	0.0489	0.134	0.687	94.01	249627	4
4048	2003	Trapt	Headstrong	0.492	0.896	4	-5.819	0	0.117	0.000172	2.78e-06	0.189	0.534	184.981	285570	4
4049	2003	Ginuwine	In Those Jeans	0.691	0.541	1	-5.873	1	0.0776	0.508	0.0	0.0753	0.319	127.683	243307	4
4050	2003	Ludacris featuring Shawnna	Stand Up	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4051	2003	Jason Mraz	The Remedy (I Won't Worry)	0.589	0.867	10	-4.523	1	0.0385	0.04	0.0	0.306	0.795	94.519	256441	4
4052	2003	Santana featuring Alex Band	Why Don't You & I	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4053	2003	Jay-Z	Excuse Me Miss	0.691	0.858	1	-4.857	1	0.301	0.0186	0.0	0.0518	0.874	92.773	280053	4
4054	2003	Jennifer Lopez featuring Jadakiss and Styles P	Jenny from the Block	0.847	0.754	6	-5.444	1	0.193	0.00804	4.49e-06	0.0517	0.957	100.0	189893	4
4055	2003	Michelle Branch	Are You Happy Now?	0.484	0.827	8	-5.324	1	0.046	0.0039	0.00143	0.0876	0.717	179.566	230760	4
4056	2003	Shania Twain	Forever and for Always	0.483	0.79	6	-4.737	1	0.0371	0.179	0.0	0.165	0.565	85.992	243493	4
4057	2003	Nas	I Can	0.681	0.373	2	-13.2	1	0.0568	0.633	0.00113	0.0751	0.623	123.423	164733	4
4058	2003	No Doubt featuring Lady Saw	Underneath It All	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4059	2003	Daniel Bedingfield	If You're Not the One	0.682	0.547	10	-7.705	1	0.0318	0.555	0.0	0.105	0.272	120.0	257160	4
4060	2003	R. Kelly	Thoia Thoing	0.582	0.642	1	-4.925	1	0.307	0.274	2.98e-05	0.0717	0.936	85.565	221267	4
4061	2003	3 Doors Down	Here Without You	0.536	0.55	10	-6.733	0	0.0248	0.0537	0.0	0.134	0.234	144.018	238560	4
4062	2003	50 Cent	Wanksta	0.81	0.868	1	-3.521	1	0.156	0.0224	0.0	0.145	0.884	81.018	219400	4
4063	2003	Mýa	My Love Is Like...Wo	0.835	0.678	4	-6.458	1	0.124	0.227	6.44e-06	0.287	0.708	132.868	209490	4
4064	2003	Alan Jackson featuring Jimmy Buffett	It's Five O'Clock Somewhere	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4065	2003	Sean Paul	Like Glue	0.757	0.78	1	-5.038	1	0.319	0.0811	0.0	0.113	0.59	97.917	232507	4
4066	2003	Christina Aguilera featuring Lil' Kim	Can't Hold Us Down	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4067	2003	Lonestar	My Front Porch Looking In	0.529	0.811	5	-5.62	1	0.0511	0.0317	0.0	0.311	0.454	102.703	223573	4
4068	2003	Amanda Perez	Angel	0.638	0.54	0	-6.849	1	0.0473	0.506	0.0	0.157	0.352	143.772	218760	4
4069	2003	Puddle of Mudd	She Hates Me	0.575	0.746	4	-5.393	1	0.0326	0.00875	0.0	0.768	0.607	109.789	216640	4
4070	2003	Frankie J	Don't Wanna Try	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4071	2003	Lil' Kim featuring Mr. Cheeks	The Jump Off	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4072	2003	Jewel	Intuition	0.718	0.798	7	-4.309	1	0.0584	0.00447	0.00629	0.064	0.816	100.031	228893	4
4073	2003	Ginuwine featuring Baby	Hell Yeah	0.573	0.606	5	-7.114	0	0.244	0.00029	0.0	0.0908	0.579	176.449	268333	4
4074	2003	Toby Keith featuring Willie Nelson	Beer for My Horses	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4075	2003	Chingy featuring Ludacris and Snoop Dogg	Holidae In	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4076	2003	Baby Bash featuring Frankie J	Suga Suga	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4077	2003	Erykah Badu featuring Common	Love of My Life (An Ode to Hip-Hop)	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4078	2003	Christina Aguilera	Fighter	0.435	0.92	4	-1.357	0	0.201	0.235	0.000353	0.552	0.45	188.899	245960	4
4079	2003	2Pac	Thugz Mansion	0.71	0.642	5	-6.206	0	0.293	0.302	0.0	0.263	0.891	87.873	247600	4
4080	2003	Coldplay	Clocks	0.577	0.749	5	-7.215	0	0.0279	0.599	0.0112	0.183	0.261	130.969	307880	4
4081	2003	Jaheim	Put That Woman First	0.649	0.536	5	-8.804	0	0.132	0.492	0.0	0.184	0.513	78.935	245773	4
4082	2003	Ashanti	Rain on Me	0.601	0.776	1	-4.126	1	0.233	0.253	0.0	0.206	0.465	83.607	315200	4
4083	2003	Mark Wills	19 Somethin'	0.588	0.813	4	-5.042	1	0.076	0.184	0.0	0.0783	0.818	90.072	200467	4
4084	2003	Young Gunz	Can't Stop, Won't Stop	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4085	2003	Brooks & Dunn	Red Dirt Road	0.553	0.864	5	-4.038	1	0.0414	0.0736	0.000311	0.138	0.437	136.128	260017	4
4086	2003	Dierks Bentley	What Was I Thinkin'	0.551	0.825	5	-6.24	0	0.044	0.152	6.2e-06	0.0999	0.933	164.857	260827	4
4087	2003	Ruben Studdard	Flying Without Wings	0.498	0.493	8	-7.748	1	0.0369	0.75	0.0	0.115	0.222	146.049	226133	4
4088	2003	Eminem	Sing for the Moment	0.664	0.81	5	-4.295	0	0.0983	0.00196	1.62e-06	0.0559	0.162	164.052	339667	4
4089	2003	Darryl Worley	Have You Forgotten?	0.466	0.61	7	-5.937	1	0.0354	0.053	0.0	0.117	0.366	160.225	242293	4
4090	2003	Kenny Chesney	No Shoes, No Shirt, No Problems	0.719	0.546	7	-10.239	1	0.032	0.243	0.00844	0.181	0.669	117.925	209667	4
4091	2003	Aaliyah	Come Over	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4092	2003	Field Mob	Sick of Being Lonely	0.706	0.909	8	-4.984	1	0.112	0.00202	2.16e-05	0.275	0.808	173.819	229160	4
4093	2003	R. Kelly	Step in the Name of Love	0.775	0.53	1	-6.564	0	0.119	0.2	0.0	0.231	0.775	94.985	432147	4
4094	2003	Thalía featuring Fat Joe	I Want You	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4095	2003	Audioslave	Like a Stone	0.614	0.568	7	-5.477	0	0.0276	0.00797	0.0	0.0997	0.516	107.849	293960	4
4096	2003	Norah Jones	Don't Know Why	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4097	2003	Eminem	Superman	0.803	0.753	4	-3.542	0	0.0625	0.015	0.0	0.204	0.557	129.998	350227	4
4098	2003	Tim McGraw	Real Good Man	0.56	0.827	2	-5.393	1	0.0266	0.00986	1.13e-05	0.328	0.639	89.93	254600	4
4099	2003	Floetry	Say Yes	0.74	0.404	5	-12.947	0	0.0761	0.219	1.41e-06	0.128	0.427	117.887	268373	1
4100	2004	Usher featuring Lil Jon and Ludacris	Yeah!	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4101	2004	Usher	Burn	0.796	0.477	1	-7.161	1	0.108	0.314	0.0	0.12	0.685	119.928	231933	4
4102	2004	Alicia Keys	If I Ain't Got You	0.609	0.445	7	-9.129	1	0.106	0.603	6.77e-06	0.104	0.166	118.393	228707	3
4103	2004	Maroon 5	This Love	0.714	0.859	5	-4.634	0	0.0372	0.0556	0.0	0.118	0.755	95.034	206200	4
4104	2004	Outkast featuring Sleepy Brown	The Way You Move	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4105	2004	Hoobastank	The Reason	0.447	0.668	4	-4.683	1	0.0294	0.0127	0.0	0.152	0.0695	82.904	232800	4
4106	2004	Mario Winans featuring Enya and P. Diddy	I Don't Wanna Know	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4107	2004	Outkast	Hey Ya!	0.728	0.974	4	-2.261	0	0.0665	0.103	0.000532	0.175	0.965	79.526	235213	4
4108	2004	Ciara featuring Petey Pablo	Goodies	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4109	2004	Terror Squad	Lean Back	0.698	0.922	1	-3.359	1	0.517	0.129	0.0	0.106	0.691	126.594	247427	5
4110	2004	J-Kwon	Tipsy	0.925	0.748	11	-5.572	0	0.278	0.0484	0.0	0.101	0.615	92.978	243027	4
4111	2004	Usher	Confessions Part II	0.845	0.467	1	-7.674	1	0.138	0.0586	0.0	0.0694	0.702	138.007	211200	4
4112	2004	Juvenile featuring Soulja Slim	Slow Motion	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4113	2004	Petey Pablo	Freek-a-Leek	0.756	0.691	2	-3.718	1	0.178	0.0744	0.0	0.364	0.632	104.999	235187	4
4114	2004	3 Doors Down	Here Without You	0.536	0.55	10	-6.733	0	0.0248	0.0537	0.0	0.134	0.234	144.018	238560	4
4115	2004	Twista featuring Kanye West and Jamie Foxx	Slow Jamz	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4116	2004	Nickelback	Someday	0.455	0.858	11	-5.659	0	0.0391	0.000616	0.000247	0.226	0.597	163.118	207467	4
4117	2004	Beyoncé	Naughty Girl	0.588	0.461	6	-8.686	0	0.161	0.237	1.54e-05	0.0913	0.659	200.053	208573	4
4118	2004	Evanescence	My Immortal	0.186	0.29	9	-9.008	1	0.0333	0.862	0.0	0.13	0.0776	68.992	262533	4
4119	2004	Lil' Flip featuring Lea	Sunshine	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4120	2004	Jay-Z	Dirt Off Your Shoulder	0.557	0.905	11	-4.506	1	0.267	0.0104	0.0	0.111	0.799	160.013	244693	4
4121	2004	Nina Sky	Move Ya Body	0.876	0.71	11	-6.446	0	0.0446	0.0234	0.000161	0.0573	0.828	121.072	232000	4
4122	2004	Christina Milian	Dip It Low	0.791	0.725	11	-4.244	0	0.076	0.0111	0.000191	0.0882	0.554	84.57	201000	4
4123	2004	Usher and Alicia Keys	My Boo	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4124	2004	Chingy featuring J-Weav	One Call Away	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4125	2004	Beyoncé	Me, Myself and I	0.75	0.458	1	-9.092	1	0.0803	0.226	3.25e-05	0.137	0.536	83.61	301133	4
4126	2004	Kevin Lyttle	Turn Me On	0.677	0.682	9	-6.879	1	0.0361	0.0405	0.0	0.0351	0.875	106.279	192107	4
4127	2004	Sheryl Crow	The First Cut Is the Deepest	0.373	0.623	2	-10.79	1	0.0889	0.11	0.00185	0.391	0.449	78.693	321094	4
4128	2004	Alicia Keys	You Don't Know My Name	0.263	0.663	9	-8.264	1	0.19	0.589	0.00451	0.342	0.25	167.271	366733	4
4129	2004	Nelly featuring Jaheim	My Place	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4130	2004	Twista	Overnight Celebrity	0.828	0.792	10	-5.435	0	0.179	0.182	0.0	0.281	0.777	134.199	233360	4
4131	2004	Cassidy featuring R. Kelly	Hotel	0.679	0.644	0	-6.867	1	0.21	0.107	0.0	0.107	0.411	91.259	246933	4
4132	2004	Linkin Park	Numb	0.496	0.863	9	-4.153	1	0.0381	0.0046	0.0	0.639	0.243	110.018	185587	4
4133	2004	Alicia Keys featuring Tony! Toni! Toné!	Diary	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4134	2004	Maroon 5	She Will Be Loved	0.641	0.667	0	-5.505	0	0.0254	0.249	0.0	0.0987	0.51	102.002	259453	4
4135	2004	Dido	White Flag	0.509	0.538	5	-6.835	1	0.0379	0.306	5.03e-06	0.091	0.284	170.111	240600	4
4136	2004	Los Lonely Boys	Heaven	0.664	0.862	6	-5.403	1	0.0679	0.378	4.19e-06	0.0824	0.782	91.91	227347	4
4137	2004	No Doubt	It's My Life	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4138	2004	Ashlee Simpson	Pieces of Me	0.5	0.802	2	-4.205	1	0.104	0.0535	0.0	0.103	0.739	174.039	217440	4
4139	2004	JoJo	Leave (Get Out)	0.735	0.424	7	-11.072	0	0.0836	0.0419	0.00258	0.11	0.487	87.006	247275	4
4140	2004	Kelis	Milkshake	0.891	0.77	1	-6.124	1	0.0439	0.00862	0.0315	0.155	0.819	112.997	182627	4
4141	2004	Ludacris	Splash Waterfalls	0.711	0.843	5	-6.12	0	0.393	0.119	0.0	0.225	0.683	145.989	290760	4
4142	2004	Kanye West	Jesus Walks	0.427	0.844	3	-4.597	0	0.427	0.578	0.0	0.284	0.716	85.346	193733	4
4143	2004	Akon featuring Styles P	Locked Up	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4144	2004	Ludacris featuring Shawnna	Stand Up	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4145	2004	Baby Bash featuring Frankie J	Suga Suga	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4146	2004	Kanye West featuring Syleena Johnson	All Falls Down	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4147	2004	Britney Spears	Toxic	0.774	0.838	5	-3.914	0	0.114	0.0249	0.025	0.242	0.924	143.04	198800	4
4148	2004	Ying Yang Twins featuring Lil Jon & the East Side Boyz	Salt Shaker	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4149	2004	Jessica Simpson	With You	0.553	0.756	0	-4.583	1	0.108	0.0923	0.0	0.215	0.605	94.487	191827	4
4150	2004	Switchfoot	Meant to Live	0.396	0.905	2	-3.948	1	0.0467	0.00415	0.0	0.42	0.514	151.503	199813	4
4151	2004	Houston featuring Chingy, Nate Dogg and I-20	I Like That	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4152	2004	Ruben Studdard	Sorry 2004	0.721	0.472	9	-7.574	1	0.0619	0.076	0.0	0.332	0.462	129.964	261867	4
4153	2004	Avril Lavigne	My Happy Ending	0.414	0.936	2	-2.407	1	0.0758	0.00136	0.0	0.369	0.74	170.229	242413	4
4154	2004	Lloyd Banks	On Fire	0.69	0.827	8	-4.264	1	0.232	0.104	0.00083	0.274	0.445	94.859	187280	4
4155	2004	Outkast	Roses	0.751	0.708	0	-5.645	1	0.0545	0.0481	1.83e-05	0.107	0.509	108.97	369573	4
4156	2004	Jagged Edge	Walked Outta Heaven	0.67	0.616	10	-6.123	1	0.225	0.573	0.0	0.0535	0.523	120.129	270880	4
4157	2004	Destiny's Child	Lose My Breath	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4158	2004	D12	My Band	0.851	0.849	1	-3.383	0	0.0828	0.497	2.05e-06	0.116	0.844	120.014	298773	4
4159	2004	Sean Paul featuring Sasha	I'm Still in Love with You	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4160	2004	Kanye West	Through the Wire	0.571	0.739	7	-6.11	1	0.247	0.00865	5.21e-06	0.158	0.66	83.089	221227	4
4161	2004	Jadakiss	Why?	0.602	0.938	1	-3.378	0	0.238	0.0164	0.0	0.0612	0.562	168.417	240000	4
4162	2004	Eamon	Fuck It (I Don't Want You Back)	0.828	0.653	0	-6.245	0	0.0653	0.214	3.25e-06	0.0404	0.575	68.507	225107	4
4163	2004	Avant featuring Snoop Dogg	Read Your Mind	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4164	2004	Lil' Flip	Game Over (Flip)	0.813	0.59	8	-8.998	1	0.378	0.00106	5.07e-05	0.0809	0.602	159.961	232467	4
4165	2004	Finger Eleven	One Thing	0.593	0.554	1	-9.286	1	0.0336	0.476	0.0	0.0804	0.489	151.953	279573	4
4166	2004	LL Cool J	Headsprung	0.574	0.799	0	-5.734	1	0.0426	0.0129	2.63e-05	0.0741	0.463	199.804	267320	4
4167	2004	YoungBloodZ featuring Lil Jon	Damn!	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4168	2004	Beyoncé featuring Sean Paul	Baby Boy	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4169	2004	Lil Jon & the East Side Boyz featuring Ying Yang Twins	Get Low	0.771	0.621	1	-7.453	1	0.0376	0.0295	0.0	0.124	0.154	101.013	334067	4
4170	2004	Snoop Dogg featuring Pharrell	Drop It Like It's Hot	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4171	2004	Monica	U Should've Known Better	0.753	0.516	6	-5.164	1	0.0308	0.191	0.0	0.275	0.826	122.019	257787	4
4172	2004	Ryan Cabrera	On the Way Down	0.5	0.845	1	-5.015	1	0.0369	0.00184	0.0	0.106	0.539	95.199	212045	4
4173	2004	Kelly Clarkson	Breakaway	0.446	0.701	9	-4.179	0	0.0295	0.0298	8.89e-06	0.0931	0.394	159.958	237000	3
4174	2004	Santana featuring Alex Band	Why Don't You & I	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4175	2004	Jet	Are You Gonna Be My Girl	0.613	0.953	2	-3.435	1	0.0855	0.00148	0.000582	0.152	0.537	105.046	213800	4
4176	2004	Five for Fighting	100 Years	0.643	0.569	7	-7.459	1	0.0276	0.544	2.17e-05	0.178	0.275	120.507	244600	4
4177	2004	R. Kelly	Step in the Name of Love	0.775	0.53	1	-6.564	0	0.119	0.2	0.0	0.231	0.775	94.985	432147	4
4178	2004	Linkin Park	Breaking the Habit	0.579	0.849	4	-5.218	0	0.0303	0.108	0.0	0.0909	0.581	100.021	196907	4
4179	2004	Nick Cannon featuring R. Kelly	Gigolo	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4180	2004	Tim McGraw	Live Like You Were Dying	0.416	0.546	7	-7.728	1	0.0297	0.492	0.0	0.0845	0.418	159.929	300333	4
4181	2004	Alan Jackson	Remember When	0.558	0.314	2	-10.623	1	0.0295	0.709	0.000319	0.193	0.267	125.59	271280	4
4182	2004	Britney Spears	Everytime	0.398	0.284	3	-12.852	1	0.0337	0.966	8.57e-05	0.116	0.114	109.599	230307	4
4183	2004	Lloyd featuring Ashanti	Southside	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4184	2004	Beenie Man	Dude	0.71	0.653	5	-8.305	1	0.236	0.111	0.0	0.11	0.943	94.007	254867	4
4185	2004	G-Unit featuring Joe	Wanna Get to Know You	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4186	2004	Chingy featuring Ludacris and Snoop Dogg	Holidae In	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4187	2004	The Black Eyed Peas	Let's Get It Started	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4188	2004	Kenny Chesney featuring Uncle Kracker	When the Sun Goes Down	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4189	2004	Toby Keith	American Soldier	0.551	0.559	9	-8.238	1	0.0381	0.157	1.29e-05	0.0589	0.3	82.009	263333	4
4190	2004	Jay-Z	Change Clothes	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4191	2004	Avril Lavigne	Don't Tell Me	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
4192	2004	Keith Urban	You'll Think of Me	0.581	0.49	2	-10.657	1	0.0355	0.366	7.51e-06	0.101	0.454	82.881	293600	4
