,Year,Artist,Track,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Track_Popularity,Artist_Popularity,Duration_ms,Time Signature
9166,2003,Metric,IOU,0.52,0.746,11,-7.565,0,0.0277,0.0154,0.0406,0.149,0.686,157.091,34,64,262173,4
9167,2011,Lady Gaga,"The Edge Of Glory - Live From ""A Very Gaga Thanksgiving""",0.371,0.339,9,-7.188,1,0.11,0.649,0.0,0.255,0.27,82.279,43,93,292707,5
9168,2005,Aesop Rock,Fast Cars,0.664,0.703,11,-8.786,1,0.399,0.129,0.0,0.0649,0.722,81.736,31,59,275160,4
9169,2003,Lewis Black,Homeland Security,0.685,0.577,2,-9.407,1,0.914,0.806,0.0,0.666,0.366,120.342,20,47,227707,3
9170,2007,Ledisi,Alright,0.606,0.423,8,-8.291,1,0.149,0.223,8.74e-05,0.109,0.182,173.777,51,56,277667,4
9171,2009,Jet,Black Hearts (On Fire),0.599,0.851,7,-2.785,0,0.0542,0.00741,0.00268,0.0501,0.589,120.061,35,65,193707,4
9172,2012,Chief Keef,Everyday,0.392,0.841,11,-2.539,1,0.209,0.0565,0.0,0.41,0.481,128.067,40,75,212872,4
9173,2006,New Found Glory,On My Mind,0.527,0.832,4,-4.38,1,0.0302,0.00582,0.0,0.32,0.361,104.549,25,63,236587,4
9174,2010,Jesus Culture,Let It Rain - Live,0.314,0.711,1,-5.927,0,0.0432,0.0283,4.85e-06,0.7,0.147,141.911,45,66,420387,4
9175,2015,Aaron Watson,Fence Post,0.466,0.549,2,-6.722,1,0.0666,0.796,0.0,0.124,0.523,89.618,39,60,321893,4
9176,2017,Miguel,Caramelo Duro,0.624,0.726,2,-4.585,1,0.052,0.0298,0.0,0.301,0.83,99.996,57,82,213720,4
9177,2002,The All-American Rejects,My Paper Heart,0.491,0.843,0,-4.962,1,0.0413,0.000352,2.87e-06,0.343,0.8,171.978,48,70,228867,4
9178,2014,Lea Michele,Battlefield,0.565,0.414,7,-6.108,1,0.0254,0.769,0.0,0.18,0.127,95.045,47,59,258067,4
9179,2006,El Chombo,Chacarron - Radio Edit,0.868,0.724,11,-5.897,0,0.14,0.139,0.0863,0.109,0.827,110.108,44,58,166733,4
9180,2015,"Tito ""El Bambino""",Te Pido Perdón,0.688,0.736,11,-6.763,1,0.0685,0.122,0.0,0.0787,0.762,103.046,44,0,172320,4
9181,2006,Foo Fighters,February Stars - Live,0.362,0.433,2,-6.699,1,0.0281,0.0322,0.0322,0.458,0.0792,138.617,39,80,351453,4
9182,2000,Los Cadetes De Linares,El Palomito,0.807,0.536,8,-14.191,1,0.0621,0.139,0.00123,0.194,0.843,111.627,23,67,200667,4
9183,2001,D12,Obie Trice,0.738,0.746,9,-5.947,1,0.33,0.173,0.0,0.373,0.908,90.665,36,67,66093,4
9184,2001,Chalino Sanchez,El Rey Luna,0.477,0.375,7,-8.532,1,0.0443,0.732,6.78e-06,0.107,0.86,173.47,25,67,205125,3
9185,2012,Foxx,Smokin Loud,0.818,0.506,7,-10.24,1,0.39,0.0241,0.0,0.108,0.704,168.954,30,70,315627,4
9186,2000,Wolfgang Amadeus Mozart,"Requiem in D minor, K.626: 1. Introitus: Requiem",0.108,0.224,7,-15.31,0,0.0406,0.983,0.909,0.0734,0.0392,75.537,26,76,915893,4
9187,2014,Eros Ramazzotti,Più bella cosa,0.667,0.791,8,-5.234,1,0.0265,0.0774,0.0,0.106,0.624,110.002,58,70,264547,4
9188,2008,Pretenders,Middle Of The Road - 2009 Remastered Version,0.495,0.956,9,-5.731,1,0.0788,0.00199,0.0652,0.028,0.647,166.784,29,65,255733,4
9189,2005,Bronco El Gigante de America,Ya Me Canse,0.848,0.686,7,-6.887,1,0.0554,0.568,0.0,0.0586,0.934,144.122,29,46,176520,4
9190,2002,The U.S. Army Rangers,Two Old Ladies Are Lying in Bed,0.81,0.306,7,-14.118,1,0.819,0.93,0.0,0.661,0.821,83.191,23,34,63530,4
9191,2011,Mumford & Sons,Roll Away Your Stone,0.345,0.659,4,-11.134,1,0.102,0.177,2.69e-05,0.924,0.418,138.897,35,84,266173,4
9192,2006,Various Artists,Superman Returns - Main Titles,0.36,0.519,0,-11.226,1,0.0397,0.609,0.844,0.103,0.244,59.578,38,8,227880,4
9193,2003,Steve Green,I Will Lie Down And Sleep - Psalm 4:8,0.547,0.174,0,-17.101,1,0.0311,0.792,3.15e-06,0.105,0.369,83.654,23,46,128667,4
9194,2007,Haste The Day,The Minor Prophets,0.234,0.97,8,-4.797,1,0.424,0.000402,0.0,0.14,0.226,91.7,29,44,257053,4
9195,2014,Krewella,Say Goodbye,0.475,0.95,7,-3.029,1,0.0842,0.000175,0.00378,0.876,0.316,179.98,46,66,233133,4
9196,2017,Ledisi,Give You More,0.674,0.695,8,-5.883,0,0.127,0.0367,0.0,0.0706,0.635,90.019,51,56,208960,4
9197,2010,Tech N9ne,Like I Died,0.701,0.888,2,-4.388,1,0.394,0.318,0.0,0.18,0.739,173.975,27,73,232160,4
9198,2007,MiMS,This Is Why I'm Hot,0.621,0.6,8,-6.349,1,0.576,0.277,0.0,0.495,0.485,80.021,56,48,253707,4
9199,2003,Obie Trice,Average Man,0.574,0.89,7,-2.585,1,0.184,0.0023,0.0,0.326,0.343,80.088,42,62,256800,4
9200,2007,Archangel Voices,"Cherubic Hymn ~ Sofroniev Melody, arr. Pavel Chesnokov",0.0968,0.0517,7,-23.549,0,0.0381,0.992,0.945,0.067,0.0385,84.075,4,26,440240,3
9201,2012,Ana Carolina,Resta,0.38,0.331,4,-10.079,0,0.0276,0.728,4.7e-06,0.162,0.222,160.201,4,62,349547,3
9202,2005,Neon Blonde,New Detroit - Original Mix,0.249,0.773,7,-5.053,1,0.0402,0.0866,9.89e-06,0.106,0.489,139.515,4,12,170720,4
9203,2016,Melchor Y Su Grupo Ruido De Tierra Caliente,Chaparra de Mi Amor,0.679,0.727,9,-2.604,1,0.0547,0.501,0.000241,0.077,0.914,139.798,4,19,144467,4
9204,2002,Freestyle Kingz,Uh Oh,0.888,0.651,10,-7.112,0,0.387,0.0291,0.0,0.0628,0.961,76.999,4,21,265064,4
9205,2003,Wild Asparagus,Lafferty's,0.575,0.271,4,-16.457,0,0.045,0.791,0.551,0.257,0.911,111.879,4,7,248867,4
9206,2003,Swans,24 Hours,0.374,0.945,5,-9.107,1,0.101,0.0125,0.0531,0.0684,0.0369,175.778,4,65,252867,4
9207,2018,Highbeams,Talking to Myself,0.397,0.304,2,-12.294,1,0.0326,0.855,0.0,0.101,0.227,86.128,4,13,170040,3
9208,2015,Rainy Milo,Wimbledon,0.441,0.427,11,-11.269,1,0.0619,0.0351,0.000137,0.112,0.268,143.507,4,26,172547,5
9209,2001,Northwestern University Symphonic Wind Ensemble,A Child's Garden of Dreams (D. Maslanka) Mvt. II,0.0663,0.0112,11,-31.426,0,0.0479,0.983,0.51,0.0854,0.0393,70.576,4,33,261867,3
9210,2006,Lori Lite,Indigo Dreams Soundtrack,0.0747,0.0088,0,-36.757,1,0.0481,0.906,0.987,0.0774,0.033,175.908,4,25,623413,3
9211,2018,Various Artists,Aruba Sunsets - Jazz Piano Mix,0.632,0.507,2,-11.011,0,0.027,0.566,0.825,0.0864,0.539,131.881,4,8,206147,4
9212,2015,Daddy X,Stoney Age,0.796,0.556,11,-8.011,0,0.156,0.0354,0.0,0.468,0.587,137.983,4,22,272719,4
9213,2018,Lil Sodi,Gangstas Got Next,0.479,0.429,1,-9.972,1,0.384,0.0345,0.0,0.138,0.183,80.89,4,9,251376,4
9214,2017,The Texas K.G.B.,Where Does Love Go,0.55,0.36,9,-7.567,1,0.0282,0.433,4.02e-06,0.101,0.154,147.602,4,7,319680,3
9215,2016,Shir Appeal,Ivdu Et Hashem B'Simcha,0.675,0.752,9,-4.969,1,0.0449,0.115,0.0,0.0692,0.844,116.964,4,10,162053,4
9216,2012,Lee Dorsey,Give It Up,0.609,0.649,10,-6.233,0,0.0524,0.117,5.62e-06,0.0965,0.807,82.723,4,51,185120,4
9217,1996,The Georgia Mass Choir,I'm Going to Hold Out,0.381,0.901,5,-3.674,1,0.0824,0.607,0.0,0.445,0.328,80.661,4,42,402693,4
9218,2018,Doctors,Trance 3,0.149,0.723,0,-8.018,1,0.0488,0.272,0.853,0.659,0.106,73.729,4,62,273500,3
9219,2006,Palehorse,Mayday,0.318,0.995,7,-2.313,1,0.225,0.00486,5.2e-05,0.259,0.305,86.595,4,10,175173,4
9220,2013,Mr No End,Do Something Nasty,0.804,0.735,5,-11.225,1,0.313,0.00185,8.25e-05,0.205,0.929,134.999,4,26,236749,4
9221,2015,Almikar El Cazador de Sinaloa,Chaparrita Chaparrita(En Vivo),0.683,0.596,8,-9.945,1,0.0918,0.189,2.48e-05,0.27,0.692,109.015,4,14,199419,3
9222,2006,Raphy Colon,La Biblia,0.871,0.633,0,-6.938,1,0.0568,0.424,1.44e-06,0.0996,0.844,138.906,4,17,256863,4
9223,2016,Mond Tae,Groove Back,0.685,0.982,9,-14.219,1,0.069,0.000151,0.945,0.0816,0.977,178.1,4,8,91638,4
9224,2006,One Three Two Seven Five,Stardust,0.632,0.816,7,-13.742,0,0.108,0.015,0.566,0.145,0.0377,79.999,4,21,75364,4
9225,2016,Gymshorts,Copycat,0.078,0.98,11,-5.874,0,0.121,0.00876,0.572,0.603,0.271,187.614,4,19,152895,4
9226,2012,The Sorrow,Nails & Daggers - Bonus Track,0.383,0.995,0,-2.626,1,0.0797,0.00213,1.18e-05,0.0693,0.113,154.003,4,30,235600,4
9227,2006,DMX,Intro - Clean Album Version,0.703,0.602,1,-11.873,1,0.349,0.146,0.0,0.355,0.87,92.367,4,73,92333,4
9228,2005,Various Artists,La Paella,0.792,0.771,8,-9.792,1,0.0397,0.488,0.00459,0.352,0.961,95.035,5,8,307613,4
9229,1995,Various Artists,I Touched A Dream,0.534,0.485,8,-11.336,0,0.0596,0.319,7.78e-06,0.0595,0.736,144.731,4,8,319560,4
9230,2004,Alexandre Desplat,Timpani,0.191,0.0384,7,-32.188,1,0.038,0.738,0.00549,0.111,0.167,128.182,4,69,87400,1
9231,2014,Brooks Hubbard,I'd Rather Be Honest (Bonus Track),0.486,0.0174,2,-12.82,1,0.0448,0.889,5.97e-06,0.127,0.411,151.916,4,13,288320,3
9232,2016,Seacoast Worship,You Are With Me - Live,0.361,0.582,9,-7.189,1,0.0314,0.11,2.46e-05,0.29,0.235,141.994,4,34,340880,4
9233,2019,Rain Sounds Nature Collection,Serene Rain,0.319,1.0,6,-22.277,1,0.045,0.926,0.678,0.969,1e-05,53.384,4,56,116791,3
9234,2000,Dj Rob-E,NO RESOLVE,0.614,0.852,10,-9.377,0,0.0444,0.00219,0.481,0.124,0.731,135.878,4,48,565473,4
9235,2011,Roach Gigz,Got 'Em Like,0.702,0.887,2,-5.588,1,0.117,0.0445,0.0,0.361,0.891,92.965,4,34,197870,4
9236,2018,Scott DeCarlo,Havin' a Good Time,0.549,0.779,8,-5.716,1,0.0318,0.000168,1.65e-05,0.185,0.369,138.085,4,1,197303,4
9237,2016,Jaylon Ashaun,Reality (Interlude),0.592,0.15,9,-11.767,1,0.0681,0.748,0.000192,0.105,0.178,94.944,4,31,106829,4
9238,1997,The Jerky Boys,Truck Registration,0.668,0.27,5,-17.34,1,0.901,0.992,0.000697,0.0953,0.578,85.067,5,36,139693,4
9239,1991,Chuck Mangione,You're The Best There Is,0.581,0.426,5,-12.181,1,0.036,0.341,0.0418,0.116,0.547,79.69,4,44,450200,4
9240,2013,Carbon Tigers,The Wars At Home,0.49,0.675,9,-5.435,1,0.0279,0.238,0.0479,0.102,0.325,145.007,4,4,253000,4
9241,2018,Ty Universe,Good Grief,0.84,0.806,1,-3.431,1,0.0491,0.126,0.0,0.32,0.447,121.105,4,10,238315,4
9242,2002,Various Artists,Personally,0.743,0.413,11,-12.381,1,0.0345,0.707,5.14e-05,0.161,0.682,104.531,4,8,215800,4
9243,2005,Jerry Garcia Band,The Night They Drove Old Dixie Down - Live,0.338,0.611,0,-10.248,1,0.046,0.478,0.178,0.971,0.307,113.38,4,48,602160,1
9244,2013,Stagbriar,Bored Hands,0.508,0.535,9,-7.983,0,0.0311,0.0516,7.6e-06,0.099,0.257,142.1,4,8,285800,4
9245,2012,Various Artists,Barefoot In Phoenix,0.501,0.414,2,-5.102,1,0.0277,0.767,0.481,0.154,0.64,175.677,4,8,164240,4
9246,2018,Bobby Broom,A Whiter Shade of Pale,0.326,0.112,0,-16.8,1,0.0282,0.784,0.897,0.109,0.0448,86.339,4,21,276907,3
9247,2018,Young Tito,Freestyle,0.85,0.214,9,-16.638,1,0.326,0.782,0.00062,0.118,0.115,109.747,4,6,97290,4
9248,2000,Chris Ardoin & Double Clutchin',Lyin' Cryin' And Tryin',0.782,0.886,5,-6.228,1,0.295,0.396,2.7e-05,0.198,0.973,165.168,4,18,203133,4
9249,2007,Clark Tenakhongva,Supai Maidens,0.305,0.292,5,-15.12,1,0.0497,0.0408,0.0,0.159,0.395,163.149,4,16,212747,4
9250,2016,Nature Sounds,Rain Sound: Forest Rain,0.124,0.386,6,-21.033,1,0.0574,0.993,0.96,0.407,0.0253,79.706,4,71,204897,4
9251,2018,Jake Clements,Rural Routes,0.822,0.538,10,-7.008,1,0.206,0.207,0.0,0.0986,0.279,119.99,4,9,273987,4
9252,2013,Fejd,Nagelfar,0.447,0.875,10,-5.605,1,0.0475,0.139,0.378,0.0984,0.369,91.979,4,31,384747,4
9253,2018,Da Perculater,What We Used to Be,0.704,0.484,2,-12.935,1,0.235,0.356,0.000392,0.12,0.504,144.945,4,1,291429,4
9254,2004,Jerry Garcia Band,Rosa Lee McFall - Live,0.482,0.917,4,-7.827,1,0.0928,0.13,0.00287,0.956,0.537,130.087,4,48,246520,4
9255,2018,Michael Millions,Water,0.894,0.509,11,-4.373,1,0.417,0.0785,2.1e-05,0.109,0.644,133.956,4,12,172225,4
9256,2010,George Acosta,True Love - Gerry Cueto Mix,0.665,0.784,6,-8.578,1,0.0665,0.000618,0.235,0.121,0.228,128.05,4,38,442694,4
9257,1989,Popol Vuh,A Different World,0.117,0.117,2,-23.106,1,0.0447,0.961,0.93,0.0962,0.0302,72.563,4,36,306933,4
9258,1957,Maya Angelou,Mambo In Africa,0.786,0.376,5,-14.129,1,0.333,0.966,0.000325,0.0943,0.514,82.922,4,20,97653,4
9259,2017,Judgemental,Broken Angel,0.297,0.906,2,-5.544,1,0.0739,2.43e-05,0.204,0.213,0.334,124.521,4,3,290311,4
9260,2014,Mischa Mang,Babykugel,0.728,0.541,2,-10.055,0,0.255,0.45,8.22e-06,0.172,0.534,97.917,4,12,202000,4
9261,2013,The Blue Canyon Boys,I Bid You Goodnight,0.837,0.172,10,-9.181,1,0.0414,0.969,0.0,0.131,0.738,76.099,4,7,146813,4
9262,2016,Dan Sartain,Wipeout Beat,0.744,0.594,11,-8.207,1,0.0416,0.0687,0.0675,0.121,0.692,133.004,4,31,348210,4
9263,2018,Saucy E,Savage Mode,0.757,0.63,1,-6.595,0,0.158,0.186,0.0,0.247,0.441,99.962,4,21,163919,4
9264,2004,Wayne Fontana & The Mindbenders,Off And Running,0.72,0.79,0,-7.5,1,0.0409,0.257,0.0,0.0626,0.704,96.672,4,32,119093,4
9265,2018,Various Artists,Fati Amor - Suhov Remix remix,0.627,0.278,5,-11.59,0,0.066,0.274,0.9,0.141,0.378,90.075,4,8,197293,4
9266,2010,Sight & Sound Theatres,Promise in the Stars,0.202,0.134,4,-16.053,0,0.0368,0.931,0.0735,0.347,0.0794,84.933,4,24,64000,4
9267,2017,Fancy J London,Can't Wait Anymore,0.341,0.229,8,-16.178,1,0.113,0.92,0.00869,0.218,0.155,175.655,4,32,156003,4
9268,2018,Rey Divino,Dia En Dia,0.73,0.86,2,-5.04,1,0.0621,0.468,0.0433,0.151,0.891,109.953,5,21,214693,3
9269,2004,Various Artists,Xica Da Silva,0.65,0.652,9,-7.636,0,0.0662,0.641,0.0,0.179,0.933,129.095,4,8,244507,4
9270,2011,Stars On 45,45 - Olav Basoski Remix,0.777,0.524,4,-6.984,0,0.185,0.0272,0.0937,0.0915,0.0858,128.013,4,43,432083,4
9271,2017,Las Hermanitas Rivera,El Juicio Final,0.55,0.32,0,-11.298,1,0.155,0.736,1.09e-05,0.145,0.679,161.892,4,10,205001,3
9272,2011,Antonio Allen,I'm Coming Back,0.287,0.559,5,-6.064,1,0.0395,0.685,0.00243,0.186,0.283,68.949,4,13,345810,4
9273,2017,Cxstle Cvstle,Night Vision,0.808,0.266,9,-12.277,0,0.0426,0.742,0.0123,0.0892,0.162,111.047,4,3,230282,4
9274,2010,Gord Downie,The Hard Canadian,0.548,0.675,0,-9.756,1,0.0309,0.0151,0.0382,0.195,0.459,116.375,4,37,209360,4
9275,2017,Dynohunter,Tilmun,0.7,0.948,7,-6.629,1,0.0396,0.00186,0.914,0.116,0.218,122.996,4,15,378537,4
9276,2015,Scarlet Canary,Death of Rock and Roll,0.463,0.945,1,-4.21,1,0.14,0.000885,0.0,0.353,0.444,90.125,4,7,208267,4
9277,2008,Kiros,Dear Michigan,0.56,0.759,2,-5.052,1,0.0525,0.011,0.0,0.106,0.49,155.04,4,24,276893,4
9278,2001,The Suburbs,Tired of My Plans,0.636,0.799,11,-5.47,0,0.0651,0.0328,0.871,0.0949,0.961,157.016,4,20,214827,4
9279,2017,L0NE W0LF,The Words You Never Said to Me,0.796,0.139,2,-19.804,1,0.11,0.793,7.11e-06,0.0995,0.38,81.003,4,2,213368,4
9280,2013,Castle Island Hymns,Satisfied by Grace,0.408,0.526,8,-5.558,1,0.0265,0.592,0.269,0.323,0.261,176.041,4,10,249417,4
9281,2018,Bonkerz,Dangerous,0.776,0.465,1,-8.013,1,0.279,0.00838,0.0,0.374,0.145,94.089,4,8,224736,4
9282,2006,Various Artists,Escucha,0.466,0.387,3,-6.867,1,0.0305,0.583,0.0,0.132,0.594,110.869,4,8,215013,4
9283,2004,Guster,"I Spy - Live in Myrtle Beach, SC - 6/17/04",0.334,0.687,6,-9.956,1,0.0353,0.0129,0.00145,0.864,0.492,159.377,4,53,284200,4
9284,2018,Josue Meletz,Ayuda A Tu Ciervo,0.393,0.848,0,-2.004,1,0.0355,0.0489,0.000135,0.336,0.661,94.929,4,18,279014,4
9285,2018,BIG MVNE,Cabrón,0.792,0.58,3,-7.527,0,0.297,0.155,0.0,0.399,0.319,118.477,5,2,154854,4
9286,2018,Trigno,Footage,0.485,0.552,10,-9.831,0,0.47,0.0035,1.32e-06,0.228,0.637,131.076,4,21,199262,4
9287,2015,Vicente Sandoval,Llego El TIempo De Amar,0.482,0.731,7,-4.16,1,0.0326,0.0333,0.0,0.0946,0.631,77.364,4,7,195707,4
9288,2017,Harsh Armadillo,Standby,0.595,0.707,5,-8.553,0,0.222,0.271,0.00055,0.0372,0.61,97.261,4,16,225107,4
9289,2006,Los Fugitivos,"Corazón, Corazoncito",0.906,0.593,11,-6.777,1,0.0426,0.388,0.0,0.0883,0.965,102.705,4,50,172040,4
9290,2001,Lucky Luciano,Out On Bond,0.799,0.75,1,-4.687,1,0.247,0.311,0.0,0.329,0.807,93.193,5,47,206973,4
9291,2018,jCrizzy,Mourning Meditation,0.335,0.699,1,-5.453,1,0.3,0.428,0.0,0.152,0.412,66.652,4,28,310965,4
9292,1998,Johnnie Taylor,I'm Not the Man You Need,0.593,0.171,2,-11.676,1,0.0328,0.752,6.03e-05,0.109,0.118,82.342,4,48,260133,3
9293,2012,Lucy Michelle And The Velvet Lapelles,Oh Home,0.723,0.249,8,-7.876,1,0.0309,0.645,0.0,0.136,0.29,103.931,4,13,232787,3
9294,2011,Morning 40 Federation,Sorry Mom,0.253,0.598,9,-9.069,1,0.0526,0.00697,4.47e-05,0.128,0.516,198.803,4,8,315080,3
9295,2018,Buggz the Peacemaker,Aliens,0.531,0.71,0,-6.613,1,0.0681,0.102,0.0,0.287,0.402,143.303,4,7,218070,4
9296,1997,Cru,You Used To,0.763,0.412,6,-7.885,0,0.319,0.179,0.0,0.365,0.474,90.14,4,69,40867,4
9297,2018,Jshnide,Grow Up,0.541,0.695,8,-6.809,1,0.0398,0.456,1.49e-06,0.113,0.607,139.993,4,12,197091,4
9298,2018,Embarrassment of Riches,Suitable Conditions,0.152,0.00611,2,-32.032,1,0.0397,0.987,0.991,0.109,0.0342,134.577,4,17,151310,3
9299,1994,Ini Kamoze,Here Comes The Hotstepper - Allaam Mix,0.653,0.623,10,-9.592,0,0.271,0.00542,0.0133,0.0918,0.64,200.794,4,59,274160,4
9300,1991,Marvin Sease,Don't Cum Now,0.559,0.843,1,-11.891,0,0.299,0.284,1.11e-05,0.0621,0.82,215.816,4,39,332973,4
9301,2017,1 Gram 0f D093,Where Da Keys Bro,0.525,0.596,10,-7.058,0,0.0406,0.014,0.00442,0.191,0.361,159.821,4,19,207000,4
9302,1977,George Duke,Carry On,0.509,0.748,2,-11.007,0,0.0615,0.00628,0.00181,0.155,0.723,122.821,4,52,276907,4
9303,2012,Grupo Mixteco,Nduvi Xitan Yo Tiempo,0.753,0.518,9,-11.295,1,0.0725,0.613,0.000295,0.0435,0.985,90.643,4,21,233300,4
9304,2017,Dan Barry,Stevie Wonder,0.487,0.773,5,-6.406,0,0.0325,0.00728,0.0,0.157,0.666,184.966,4,5,193537,4
9305,1996,Rev. Gerald Thompson,What He's Done for Me,0.528,0.885,8,-9.596,1,0.0639,0.169,0.0,0.706,0.651,136.179,4,13,348907,4
9306,2012,Kenneth Copeland,It's Beginning to Rain,0.26,0.426,10,-12.392,1,0.0327,0.377,3.39e-05,0.163,0.283,83.563,4,13,415533,3
9307,2007,Jessica Cristina,Te Siento,0.743,0.647,8,-6.395,1,0.0317,0.138,0.000365,0.067,0.628,135.022,4,1,240400,4
9308,1991,Glenn Miller,A String Of Pearls - 1991 Remastered,0.741,0.198,0,-12.453,1,0.0364,0.927,0.656,0.104,0.673,132.613,4,59,192133,4
9309,2017,Béla Fleck,Juno Concerto: Movement III - Live,0.317,0.366,2,-12.998,0,0.038,0.933,0.937,0.0883,0.412,150.483,4,48,526067,4
9310,2010,Sylvain Chomet,London Iona,0.343,0.331,0,-9.85,1,0.0279,0.728,0.956,0.124,0.0631,104.709,4,20,113613,3
9311,2013,Sainthood Reps,Desert Song,0.628,0.771,8,-8.266,0,0.0429,0.00761,0.0189,0.191,0.321,125.044,4,12,237229,4
9312,2004,Longwave,Sunday Nite Health,0.489,0.707,1,-7.608,1,0.0271,0.281,0.921,0.0732,0.308,112.146,4,26,218227,4
9313,2013,Comfort Slacks,Ilk,0.62,0.805,4,-6.881,0,0.0298,0.191,0.934,0.0994,0.959,140.018,4,4,176698,4
9314,2018,Seth Michael,Hard to Get,0.592,0.39,9,-11.912,1,0.0348,0.351,0.0,0.109,0.474,140.061,4,1,213857,4
9315,2000,Drivin N Cryin,Toy Never Played With - Live At Six Flags Over Georgia/1991,0.46,0.85,7,-9.578,1,0.0647,5.75e-05,0.0687,0.967,0.392,80.57,4,37,308693,4
9316,2017,Dimatik,All The Small Things (Dimatik Unofficial Remix) [blink 182],0.541,0.797,0,-3.052,1,0.0904,0.00456,0.00553,0.033,0.372,134.045,4,55,246140,4
9317,2012,Aaron Neville,Every Day,0.549,0.0709,2,-17.095,0,0.0434,0.751,0.0,0.135,0.374,110.463,4,56,156867,4
9318,1997,Shaggy,Midnite Lover,0.759,0.54,9,-11.845,0,0.375,0.0204,0.0,0.0732,0.715,187.809,4,74,224907,4
9319,2012,Dr. Jeffrey Thompson,Centered Presence,0.148,0.011,10,-42.558,1,0.0516,0.916,0.954,0.117,0.0745,136.832,4,33,1838080,3
9320,2008,40 Cal.,Young Skeme,0.651,0.761,11,-7.059,0,0.237,0.0553,0.0,0.272,0.532,140.131,4,32,228280,4
9321,2016,Junebug Slim,Lowrida,0.786,0.531,8,-5.301,0,0.0598,0.0316,0.0,0.142,0.5,100.008,4,20,217227,4
9322,2012,Guided By Voices,Blue Babbleships Bay,0.237,0.515,7,-6.241,1,0.0378,0.00164,0.000261,0.111,0.374,81.284,4,51,78267,3
9323,2016,Ocean Waves For Sleep,Sleep Rain: Rain Outside,0.0,0.00423,7,-14.161,1,0.0,2.15e-06,0.999,0.883,0.0,0.0,4,64,68974,0
9324,1980,Various Artists,Baat Ban Jaye - Qurbani / Soundtrack Version,0.696,0.613,7,-10.455,1,0.0305,0.644,0.698,0.0868,0.978,108.812,4,8,195387,4
9325,2018,1990bishop,Changed,0.711,0.594,2,-9.957,1,0.0785,0.0276,8.45e-06,0.313,0.252,140.015,5,21,125048,4
9326,2016,Lullabies for Deep Meditation,Balasana,0.228,0.43,1,-12.672,1,0.0365,0.774,0.995,0.21,0.0953,70.746,4,60,113143,4
9327,2018,Blu Joy,Bobby the Killer,0.663,0.637,6,-4.701,1,0.0295,0.0247,0.0,0.0734,0.917,122.025,5,8,119688,4
9328,2015,Grupo Pegasso del Pollo Estevan,Tus Sabores,0.68,0.629,9,-10.429,1,0.054,0.194,1.86e-05,0.237,0.886,93.669,4,32,156387,4
9329,2018,The Colour Negative,Dark Days,0.591,0.809,11,-4.94,1,0.0565,0.0801,0.0,0.0653,0.482,101.836,4,6,222000,4
9330,2006,Bill Monroe,Blue Grass Stomp - Instrumental,0.421,0.616,2,-10.177,1,0.0491,0.778,0.56,0.293,0.965,180.263,4,36,180867,4
9331,1998,Ultraspank,Sponge,0.367,0.896,8,-6.551,1,0.0456,7.06e-05,0.757,0.0787,0.645,161.466,4,20,292867,4
9332,2000,Bishop Clarence McClendon Presents The Harvest Fire Mega Mass Choir,Lord You Are Welcome,0.298,0.713,6,-7.084,1,0.0822,0.539,0.0,0.731,0.488,121.62,4,4,293800,3
9333,2018,K4GO,Portland,0.64,0.953,7,-10.342,1,0.104,0.00614,0.846,0.262,0.408,179.995,4,11,183183,4
9334,2013,Minus,Have,0.332,0.969,8,-5.957,1,0.0682,0.000241,0.0112,0.208,0.335,141.893,4,53,66452,4
9335,2018,Hi-Tone,Understand,0.647,0.615,2,-7.148,1,0.53,0.454,0.0,0.457,0.539,159.961,4,35,259760,4
9336,2007,Smithfield Fair,The Pretender Will Come No More,0.721,0.474,5,-9.365,1,0.0517,0.441,0.0,0.0497,0.733,112.398,4,4,181987,3
9337,2018,Marc Pryce,Threat,0.643,0.685,10,-10.399,0,0.41,0.0229,2.41e-06,0.118,0.492,132.801,4,5,132127,3
9338,2018,Various Artists,Hold Me In Your Arms - Original mix,0.709,0.746,2,-4.595,0,0.153,0.798,0.0654,0.119,0.3,169.862,4,8,250057,4
9339,2018,"Right On, Kid!",Clarity,0.465,0.947,1,-3.519,1,0.188,0.000211,0.257,0.111,0.38,159.949,4,4,241685,4
9340,2014,Ivan Gough & Feenixpawl,Hear Me (feat. Christine Hoberg) [Drezo Remix],0.816,0.623,3,-6.074,0,0.108,0.029,0.446,0.391,0.301,128.019,5,39,427500,4
9341,2017,Christian Radke,Im Thru',0.738,0.562,4,-4.726,0,0.209,0.216,0.0,0.133,0.27,160.135,4,27,144144,4
9342,2009,Paul Oakenfold,Infused,0.534,0.984,11,-6.823,0,0.0639,8.48e-06,0.866,0.422,0.107,134.007,4,52,352840,4
9343,2004,Wanda Rolon,Jardin Divino,0.803,0.714,8,-6.16,1,0.0462,0.383,0.00404,0.0616,0.819,86.98,4,14,272600,4
9344,2017,Byron Juarez,Levanto mis manos,0.714,0.672,2,-5.677,1,0.0389,0.521,1.1e-06,0.119,0.758,84.978,4,19,217391,4
9345,1986,Tommy Keene,I Don't Feel Right At All,0.444,0.909,10,-8.41,1,0.0436,0.0201,1.5e-05,0.0865,0.699,128.8,4,20,222000,4
